326	 Power of Three	 https://leetcode.com/problems/power-of-three	 HARD
327	 Count of Range Sum	 https://leetcode.com/problems/count-of-range-sum	 EASY
328	 Odd Even Linked List	 https://leetcode.com/problems/odd-even-linked-list	 MEDIUM
329	 Longest Increasing Path in a Matrix	 https://leetcode.com/problems/longest-increasing-path-in-a-matrix	 EASY
330	 Patching Array	 https://leetcode.com/problems/patching-array	 EASY
331	 Verify Preorder Serialization of a Binary Tree	 https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree	 MEDIUM
332	 Reconstruct Itinerary	 https://leetcode.com/problems/reconstruct-itinerary	 MEDIUM
333	 Largest BST Subtree	 https://leetcode.com/problems/largest-bst-subtree	 MEDIUM
334	 Increasing Triplet Subsequence	 https://leetcode.com/problems/increasing-triplet-subsequence	 MEDIUM
335	 Self Crossing	 https://leetcode.com/problems/self-crossing	 EASY
336	 Palindrome Pairs	 https://leetcode.com/problems/palindrome-pairs	 EASY
337	 House Robber III	 https://leetcode.com/problems/house-robber-iii	 MEDIUM
338	 Counting Bits	 https://leetcode.com/problems/counting-bits	 MEDIUM
339	 Nested List Weight Sum	 https://leetcode.com/problems/nested-list-weight-sum	 HARD
340	 Longest Substring with At Most K Distinct Characters	 https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters	 MEDIUM
341	 Flatten Nested List Iterator	 https://leetcode.com/problems/flatten-nested-list-iterator	 MEDIUM
342	 Power of Four	 https://leetcode.com/problems/power-of-four	 HARD
343	 Integer Break	 https://leetcode.com/problems/integer-break	 MEDIUM
344	 Reverse String	 https://leetcode.com/problems/reverse-string	 HARD
345	 Reverse Vowels of a String	 https://leetcode.com/problems/reverse-vowels-of-a-string	 HARD
346	 Moving Average from Data Stream	 https://leetcode.com/problems/moving-average-from-data-stream	 HARD
347	 Top K Frequent Elements	 https://leetcode.com/problems/top-k-frequent-elements	 MEDIUM
348	 Design Tic-Tac-Toe	 https://leetcode.com/problems/design-tic-tac-toe	 MEDIUM
349	 Intersection of Two Arrays	 https://leetcode.com/problems/intersection-of-two-arrays	 HARD
350	 Intersection of Two Arrays II	 https://leetcode.com/problems/intersection-of-two-arrays-ii	 HARD
351	 Android Unlock Patterns	 https://leetcode.com/problems/android-unlock-patterns	 MEDIUM
352	 Data Stream as Disjoint Intervals	 https://leetcode.com/problems/data-stream-as-disjoint-intervals	 EASY
353	 Design Snake Game	 https://leetcode.com/problems/design-snake-game	 MEDIUM
354	 Russian Doll Envelopes	 https://leetcode.com/problems/russian-doll-envelopes	 EASY
355	 Design Twitter	 https://leetcode.com/problems/design-twitter	 MEDIUM
356	 Line Reflection	 https://leetcode.com/problems/line-reflection	 MEDIUM
357	 Count Numbers with Unique Digits	 https://leetcode.com/problems/count-numbers-with-unique-digits	 MEDIUM
358	 Rearrange String k Distance Apart	 https://leetcode.com/problems/rearrange-string-k-distance-apart	 EASY
359	 Logger Rate Limiter	 https://leetcode.com/problems/logger-rate-limiter	 HARD
360	 Sort Transformed Array	 https://leetcode.com/problems/sort-transformed-array	 MEDIUM
361	 Bomb Enemy	 https://leetcode.com/problems/bomb-enemy	 MEDIUM
362	 Design Hit Counter	 https://leetcode.com/problems/design-hit-counter	 MEDIUM
363	 Max Sum of Rectangle No Larger Than K	 https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k	 EASY
364	 Nested List Weight Sum II	 https://leetcode.com/problems/nested-list-weight-sum-ii	 MEDIUM
365	 Water and Jug Problem	 https://leetcode.com/problems/water-and-jug-problem	 MEDIUM
366	 Find Leaves of Binary Tree	 https://leetcode.com/problems/find-leaves-of-binary-tree	 MEDIUM
367	 Valid Perfect Square	 https://leetcode.com/problems/valid-perfect-square	 HARD
368	 Largest Divisible Subset	 https://leetcode.com/problems/largest-divisible-subset	 MEDIUM
369	 Plus One Linked List	 https://leetcode.com/problems/plus-one-linked-list	 MEDIUM
370	 Range Addition	 https://leetcode.com/problems/range-addition	 MEDIUM
371	 Sum of Two Integers	 https://leetcode.com/problems/sum-of-two-integers	 MEDIUM
372	 Super Pow	 https://leetcode.com/problems/super-pow	 MEDIUM
373	 Find K Pairs with Smallest Sums	 https://leetcode.com/problems/find-k-pairs-with-smallest-sums	 MEDIUM
374	 Guess Number Higher or Lower	 https://leetcode.com/problems/guess-number-higher-or-lower	 HARD
375	 Guess Number Higher or Lower II	 https://leetcode.com/problems/guess-number-higher-or-lower-ii	 MEDIUM
376	 Wiggle Subsequence	 https://leetcode.com/problems/wiggle-subsequence	 MEDIUM
377	 Combination Sum IV	 https://leetcode.com/problems/combination-sum-iv	 MEDIUM
378	 Kth Smallest Element in a Sorted Matrix	 https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix	 MEDIUM
379	 Design Phone Directory	 https://leetcode.com/problems/design-phone-directory	 MEDIUM
380	 Insert Delete GetRandom O(1)	 https://leetcode.com/problems/insert-delete-getrandom-o1	 MEDIUM
381	 Insert Delete GetRandom O(1) - Duplicates allowed	 https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed	 EASY
382	 Linked List Random Node	 https://leetcode.com/problems/linked-list-random-node	 MEDIUM
383	 Ransom Note	 https://leetcode.com/problems/ransom-note	 HARD
384	 Shuffle an Array	 https://leetcode.com/problems/shuffle-an-array	 MEDIUM
385	 Mini Parser	 https://leetcode.com/problems/mini-parser	 MEDIUM
386	 Lexicographical Numbers	 https://leetcode.com/problems/lexicographical-numbers	 MEDIUM
387	 First Unique Character in a String	 https://leetcode.com/problems/first-unique-character-in-a-string	 HARD
388	 Longest Absolute File Path	 https://leetcode.com/problems/longest-absolute-file-path	 MEDIUM
389	 Find the Difference	 https://leetcode.com/problems/find-the-difference	 HARD
390	 Elimination Game	 https://leetcode.com/problems/elimination-game	 MEDIUM
391	 Perfect Rectangle	 https://leetcode.com/problems/perfect-rectangle	 EASY
392	 Is Subsequence	 https://leetcode.com/problems/is-subsequence	 HARD
393	 UTF-8 Validation	 https://leetcode.com/problems/utf-8-validation	 MEDIUM
394	 Decode String	 https://leetcode.com/problems/decode-string	 MEDIUM
395	 Longest Substring with At Least K Repeating Characters	 https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters	 MEDIUM
396	 Rotate Function	 https://leetcode.com/problems/rotate-function	 MEDIUM
397	 Integer Replacement	 https://leetcode.com/problems/integer-replacement	 MEDIUM
398	 Random Pick Index	 https://leetcode.com/problems/random-pick-index	 MEDIUM
399	 Evaluate Division	 https://leetcode.com/problems/evaluate-division	 MEDIUM
400	 Nth Digit	 https://leetcode.com/problems/nth-digit	 MEDIUM
401	 Binary Watch	 https://leetcode.com/problems/binary-watch	 HARD
402	 Remove K Digits	 https://leetcode.com/problems/remove-k-digits	 MEDIUM
403	 Frog Jump	 https://leetcode.com/problems/frog-jump	 EASY
404	 Sum of Left Leaves	 https://leetcode.com/problems/sum-of-left-leaves	 HARD
405	 Convert a Number to Hexadecimal	 https://leetcode.com/problems/convert-a-number-to-hexadecimal	 HARD
406	 Queue Reconstruction by Height	 https://leetcode.com/problems/queue-reconstruction-by-height	 MEDIUM
407	 Trapping Rain Water II	 https://leetcode.com/problems/trapping-rain-water-ii	 EASY
408	 Valid Word Abbreviation	 https://leetcode.com/problems/valid-word-abbreviation	 HARD
409	 Longest Palindrome	 https://leetcode.com/problems/longest-palindrome	 HARD
410	 Split Array Largest Sum	 https://leetcode.com/problems/split-array-largest-sum	 EASY
411	 Minimum Unique Word Abbreviation	 https://leetcode.com/problems/minimum-unique-word-abbreviation	 EASY
412	 Fizz Buzz	 https://leetcode.com/problems/fizz-buzz	 HARD
413	 Arithmetic Slices	 https://leetcode.com/problems/arithmetic-slices	 MEDIUM
414	 Third Maximum Number	 https://leetcode.com/problems/third-maximum-number	 HARD
415	 Add Strings	 https://leetcode.com/problems/add-strings	 HARD
416	 Partition Equal Subset Sum	 https://leetcode.com/problems/partition-equal-subset-sum	 MEDIUM
417	 Pacific Atlantic Water Flow	 https://leetcode.com/problems/pacific-atlantic-water-flow	 MEDIUM
418	 Sentence Screen Fitting	 https://leetcode.com/problems/sentence-screen-fitting	 MEDIUM
419	 Battleships in a Board	 https://leetcode.com/problems/battleships-in-a-board	 MEDIUM
420	 Strong Password Checker	 https://leetcode.com/problems/strong-password-checker	 EASY
421	 Maximum XOR of Two Numbers in an Array	 https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array	 MEDIUM
422	 Valid Word Square	 https://leetcode.com/problems/valid-word-square	 HARD
423	 Reconstruct Original Digits from English	 https://leetcode.com/problems/reconstruct-original-digits-from-english	 MEDIUM
424	 Longest Repeating Character Replacement	 https://leetcode.com/problems/longest-repeating-character-replacement	 MEDIUM
425	 Word Squares	 https://leetcode.com/problems/word-squares	 EASY
426	 Convert Binary Search Tree to Sorted Doubly Linked List	 https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list	 MEDIUM
427	 Construct Quad Tree	 https://leetcode.com/problems/construct-quad-tree	 MEDIUM
428	 Serialize and Deserialize N-ary Tree	 https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree	 EASY
429	 N-ary Tree Level Order Traversal	 https://leetcode.com/problems/n-ary-tree-level-order-traversal	 MEDIUM
430	 Flatten a Multilevel Doubly Linked List	 https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list	 MEDIUM
431	 Encode N-ary Tree to Binary Tree	 https://leetcode.com/problems/encode-n-ary-tree-to-binary-tree	 EASY
432	 All O`one Data Structure	 https://leetcode.com/problems/all-oone-data-structure	 EASY
433	 Minimum Genetic Mutation	 https://leetcode.com/problems/minimum-genetic-mutation	 MEDIUM
434	 Number of Segments in a String	 https://leetcode.com/problems/number-of-segments-in-a-string	 HARD
435	 Non-overlapping Intervals	 https://leetcode.com/problems/non-overlapping-intervals	 MEDIUM
436	 Find Right Interval	 https://leetcode.com/problems/find-right-interval	 MEDIUM
437	 Path Sum III	 https://leetcode.com/problems/path-sum-iii	 MEDIUM
438	 Find All Anagrams in a String	 https://leetcode.com/problems/find-all-anagrams-in-a-string	 MEDIUM
439	 Ternary Expression Parser	 https://leetcode.com/problems/ternary-expression-parser	 MEDIUM
440	 K-th Smallest in Lexicographical Order	 https://leetcode.com/problems/k-th-smallest-in-lexicographical-order	 EASY
441	 Arranging Coins	 https://leetcode.com/problems/arranging-coins	 HARD
442	 Find All Duplicates in an Array	 https://leetcode.com/problems/find-all-duplicates-in-an-array	 MEDIUM
443	 String Compression	 https://leetcode.com/problems/string-compression	 MEDIUM
444	 Sequence Reconstruction	 https://leetcode.com/problems/sequence-reconstruction	 MEDIUM
445	 Add Two Numbers II	 https://leetcode.com/problems/add-two-numbers-ii	 MEDIUM
446	 Arithmetic Slices II - Subsequence	 https://leetcode.com/problems/arithmetic-slices-ii-subsequence	 EASY
447	 Number of Boomerangs	 https://leetcode.com/problems/number-of-boomerangs	 MEDIUM
448	 Find All Numbers Disappeared in an Array	 https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array	 HARD
449	 Serialize and Deserialize BST	 https://leetcode.com/problems/serialize-and-deserialize-bst	 MEDIUM
450	 Delete Node in a BST	 https://leetcode.com/problems/delete-node-in-a-bst	 MEDIUM
451	 Sort Characters By Frequency	 https://leetcode.com/problems/sort-characters-by-frequency	 MEDIUM
452	 Minimum Number of Arrows to Burst Balloons	 https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons	 MEDIUM
453	 Minimum Moves to Equal Array Elements	 https://leetcode.com/problems/minimum-moves-to-equal-array-elements	 HARD
454	 4Sum II	 https://leetcode.com/problems/4sum-ii	 MEDIUM
455	 Assign Cookies	 https://leetcode.com/problems/assign-cookies	 HARD
456	 132 Pattern	 https://leetcode.com/problems/132-pattern	 MEDIUM
457	 Circular Array Loop	 https://leetcode.com/problems/circular-array-loop	 MEDIUM
458	 Poor Pigs	 https://leetcode.com/problems/poor-pigs	 EASY
459	 Repeated Substring Pattern	 https://leetcode.com/problems/repeated-substring-pattern	 HARD
460	 LFU Cache	 https://leetcode.com/problems/lfu-cache	 EASY
461	 Hamming Distance	 https://leetcode.com/problems/hamming-distance	 HARD
462	 Minimum Moves to Equal Array Elements II	 https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii	 MEDIUM
463	 Island Perimeter	 https://leetcode.com/problems/island-perimeter	 HARD
464	 Can I Win	 https://leetcode.com/problems/can-i-win	 MEDIUM
465	 Optimal Account Balancing	 https://leetcode.com/problems/optimal-account-balancing	 EASY
466	 Count The Repetitions	 https://leetcode.com/problems/count-the-repetitions	 EASY
467	 Unique Substrings in Wraparound String	 https://leetcode.com/problems/unique-substrings-in-wraparound-string	 MEDIUM
468	 Validate IP Address	 https://leetcode.com/problems/validate-ip-address	 MEDIUM
469	 Convex Polygon	 https://leetcode.com/problems/convex-polygon	 MEDIUM
470	 Implement Rand10() Using Rand7()	 https://leetcode.com/problems/implement-rand10-using-rand7	 MEDIUM
471	 Encode String with Shortest Length	 https://leetcode.com/problems/encode-string-with-shortest-length	 EASY
472	 Concatenated Words	 https://leetcode.com/problems/concatenated-words	 EASY
473	 Matchsticks to Square	 https://leetcode.com/problems/matchsticks-to-square	 MEDIUM
474	 Ones and Zeroes	 https://leetcode.com/problems/ones-and-zeroes	 MEDIUM
475	 Heaters	 https://leetcode.com/problems/heaters	 MEDIUM
476	 Number Complement	 https://leetcode.com/problems/number-complement	 HARD
477	 Total Hamming Distance	 https://leetcode.com/problems/total-hamming-distance	 MEDIUM
478	 Generate Random Point in a Circle	 https://leetcode.com/problems/generate-random-point-in-a-circle	 MEDIUM
479	 Largest Palindrome Product	 https://leetcode.com/problems/largest-palindrome-product	 EASY
480	 Sliding Window Median	 https://leetcode.com/problems/sliding-window-median	 EASY
481	 Magical String	 https://leetcode.com/problems/magical-string	 MEDIUM
482	 License Key Formatting	 https://leetcode.com/problems/license-key-formatting	 HARD
483	 Smallest Good Base	 https://leetcode.com/problems/smallest-good-base	 EASY
484	 Find Permutation	 https://leetcode.com/problems/find-permutation	 MEDIUM
485	 Max Consecutive Ones	 https://leetcode.com/problems/max-consecutive-ones	 HARD
486	 Predict the Winner	 https://leetcode.com/problems/predict-the-winner	 MEDIUM
487	 Max Consecutive Ones II	 https://leetcode.com/problems/max-consecutive-ones-ii	 MEDIUM
488	 Zuma Game	 https://leetcode.com/problems/zuma-game	 EASY
489	 Robot Room Cleaner	 https://leetcode.com/problems/robot-room-cleaner	 EASY
490	 The Maze	 https://leetcode.com/problems/the-maze	 MEDIUM
491	 Increasing Subsequences	 https://leetcode.com/problems/increasing-subsequences	 MEDIUM
492	 Construct the Rectangle	 https://leetcode.com/problems/construct-the-rectangle	 HARD
493	 Reverse Pairs	 https://leetcode.com/problems/reverse-pairs	 EASY
494	 Target Sum	 https://leetcode.com/problems/target-sum	 MEDIUM
495	 Teemo Attacking	 https://leetcode.com/problems/teemo-attacking	 MEDIUM
496	 Next Greater Element I	 https://leetcode.com/problems/next-greater-element-i	 HARD
497	 Random Point in Non-overlapping Rectangles	 https://leetcode.com/problems/random-point-in-non-overlapping-rectangles	 MEDIUM
498	 Diagonal Traverse	 https://leetcode.com/problems/diagonal-traverse	 MEDIUM
499	 The Maze III	 https://leetcode.com/problems/the-maze-iii	 EASY
500	 Keyboard Row	 https://leetcode.com/problems/keyboard-row	 HARD
501	 Find Mode in Binary Search Tree	 https://leetcode.com/problems/find-mode-in-binary-search-tree	 HARD
502	 IPO	 https://leetcode.com/problems/ipo	 EASY
503	 Next Greater Element II	 https://leetcode.com/problems/next-greater-element-ii	 MEDIUM
504	 Base 7	 https://leetcode.com/problems/base-7	 HARD
505	 The Maze II	 https://leetcode.com/problems/the-maze-ii	 MEDIUM
506	 Relative Ranks	 https://leetcode.com/problems/relative-ranks	 HARD
507	 Perfect Number	 https://leetcode.com/problems/perfect-number	 HARD
508	 Most Frequent Subtree Sum	 https://leetcode.com/problems/most-frequent-subtree-sum	 MEDIUM
509	 Fibonacci Number	 https://leetcode.com/problems/fibonacci-number	 HARD
510	 Inorder Successor in BST II	 https://leetcode.com/problems/inorder-successor-in-bst-ii	 MEDIUM
511	 Game Play Analysis I	 https://leetcode.com/problems/game-play-analysis-i	 HARD
512	 Game Play Analysis II	 https://leetcode.com/problems/game-play-analysis-ii	 HARD
513	 Find Bottom Left Tree Value	 https://leetcode.com/problems/find-bottom-left-tree-value	 MEDIUM
514	 Freedom Trail	 https://leetcode.com/problems/freedom-trail	 EASY
515	 Find Largest Value in Each Tree Row	 https://leetcode.com/problems/find-largest-value-in-each-tree-row	 MEDIUM
516	 Longest Palindromic Subsequence	 https://leetcode.com/problems/longest-palindromic-subsequence	 MEDIUM
517	 Super Washing Machines	 https://leetcode.com/problems/super-washing-machines	 EASY
518	 Coin Change 2	 https://leetcode.com/problems/coin-change-2	 MEDIUM
519	 Random Flip Matrix	 https://leetcode.com/problems/random-flip-matrix	 MEDIUM
520	 Detect Capital	 https://leetcode.com/problems/detect-capital	 HARD
521	 Longest Uncommon Subsequence I	 https://leetcode.com/problems/longest-uncommon-subsequence-i	 HARD
522	 Longest Uncommon Subsequence II	 https://leetcode.com/problems/longest-uncommon-subsequence-ii	 MEDIUM
523	 Continuous Subarray Sum	 https://leetcode.com/problems/continuous-subarray-sum	 MEDIUM
524	 Longest Word in Dictionary through Deleting	 https://leetcode.com/problems/longest-word-in-dictionary-through-deleting	 MEDIUM
525	 Contiguous Array	 https://leetcode.com/problems/contiguous-array	 MEDIUM
526	 Beautiful Arrangement	 https://leetcode.com/problems/beautiful-arrangement	 MEDIUM
527	 Word Abbreviation	 https://leetcode.com/problems/word-abbreviation	 EASY
528	 Random Pick with Weight	 https://leetcode.com/problems/random-pick-with-weight	 MEDIUM
529	 Minesweeper	 https://leetcode.com/problems/minesweeper	 MEDIUM
530	 Minimum Absolute Difference in BST	 https://leetcode.com/problems/minimum-absolute-difference-in-bst	 HARD
531	 Lonely Pixel I	 https://leetcode.com/problems/lonely-pixel-i	 MEDIUM
532	 K-diff Pairs in an Array	 https://leetcode.com/problems/k-diff-pairs-in-an-array	 MEDIUM
533	 Lonely Pixel II	 https://leetcode.com/problems/lonely-pixel-ii	 MEDIUM
534	 Game Play Analysis III	 https://leetcode.com/problems/game-play-analysis-iii	 MEDIUM
535	 Encode and Decode TinyURL	 https://leetcode.com/problems/encode-and-decode-tinyurl	 MEDIUM
536	 Construct Binary Tree from String	 https://leetcode.com/problems/construct-binary-tree-from-string	 MEDIUM
537	 Complex Number Multiplication	 https://leetcode.com/problems/complex-number-multiplication	 MEDIUM
538	 Convert BST to Greater Tree	 https://leetcode.com/problems/convert-bst-to-greater-tree	 MEDIUM
539	 Minimum Time Difference	 https://leetcode.com/problems/minimum-time-difference	 MEDIUM
540	 Single Element in a Sorted Array	 https://leetcode.com/problems/single-element-in-a-sorted-array	 MEDIUM
541	 Reverse String II	 https://leetcode.com/problems/reverse-string-ii	 HARD
542	 01 Matrix	 https://leetcode.com/problems/01-matrix	 MEDIUM
543	 Diameter of Binary Tree	 https://leetcode.com/problems/diameter-of-binary-tree	 HARD
544	 Output Contest Matches	 https://leetcode.com/problems/output-contest-matches	 MEDIUM
545	 Boundary of Binary Tree	 https://leetcode.com/problems/boundary-of-binary-tree	 MEDIUM
546	 Remove Boxes	 https://leetcode.com/problems/remove-boxes	 EASY
547	 Number of Provinces	 https://leetcode.com/problems/number-of-provinces	 MEDIUM
548	 Split Array with Equal Sum	 https://leetcode.com/problems/split-array-with-equal-sum	 MEDIUM
549	 Binary Tree Longest Consecutive Sequence II	 https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii	 MEDIUM
550	 Game Play Analysis IV	 https://leetcode.com/problems/game-play-analysis-iv	 MEDIUM
551	 Student Attendance Record I	 https://leetcode.com/problems/student-attendance-record-i	 HARD
552	 Student Attendance Record II	 https://leetcode.com/problems/student-attendance-record-ii	 EASY
553	 Optimal Division	 https://leetcode.com/problems/optimal-division	 MEDIUM
554	 Brick Wall	 https://leetcode.com/problems/brick-wall	 MEDIUM
555	 Split Concatenated Strings	 https://leetcode.com/problems/split-concatenated-strings	 MEDIUM
556	 Next Greater Element III	 https://leetcode.com/problems/next-greater-element-iii	 MEDIUM
557	 Reverse Words in a String III	 https://leetcode.com/problems/reverse-words-in-a-string-iii	 HARD
558	 Logical OR of Two Binary Grids Represented as Quad-Trees	 https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees	 MEDIUM
559	 Maximum Depth of N-ary Tree	 https://leetcode.com/problems/maximum-depth-of-n-ary-tree	 HARD
560	 Subarray Sum Equals K	 https://leetcode.com/problems/subarray-sum-equals-k	 MEDIUM
561	 Array Partition I	 https://leetcode.com/problems/array-partition-i	 HARD
562	 Longest Line of Consecutive One in Matrix	 https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix	 MEDIUM
563	 Binary Tree Tilt	 https://leetcode.com/problems/binary-tree-tilt	 HARD
564	 Find the Closest Palindrome	 https://leetcode.com/problems/find-the-closest-palindrome	 EASY
565	 Array Nesting	 https://leetcode.com/problems/array-nesting	 MEDIUM
566	 Reshape the Matrix	 https://leetcode.com/problems/reshape-the-matrix	 HARD
567	 Permutation in String	 https://leetcode.com/problems/permutation-in-string	 MEDIUM
568	 Maximum Vacation Days	 https://leetcode.com/problems/maximum-vacation-days	 EASY
569	 Median Employee Salary	 https://leetcode.com/problems/median-employee-salary	 EASY
570	 Managers with at Least 5 Direct Reports	 https://leetcode.com/problems/managers-with-at-least-5-direct-reports	 MEDIUM
571	 Find Median Given Frequency of Numbers	 https://leetcode.com/problems/find-median-given-frequency-of-numbers	 EASY
572	 Subtree of Another Tree	 https://leetcode.com/problems/subtree-of-another-tree	 HARD
573	 Squirrel Simulation	 https://leetcode.com/problems/squirrel-simulation	 MEDIUM
574	 Winning Candidate	 https://leetcode.com/problems/winning-candidate	 MEDIUM
575	 Distribute Candies	 https://leetcode.com/problems/distribute-candies	 HARD
576	 Out of Boundary Paths	 https://leetcode.com/problems/out-of-boundary-paths	 MEDIUM
577	 Employee Bonus	 https://leetcode.com/problems/employee-bonus	 HARD
578	 Get Highest Answer Rate Question	 https://leetcode.com/problems/get-highest-answer-rate-question	 MEDIUM
579	 Find Cumulative Salary of an Employee	 https://leetcode.com/problems/find-cumulative-salary-of-an-employee	 EASY
580	 Count Student Number in Departments	 https://leetcode.com/problems/count-student-number-in-departments	 MEDIUM
581	 Shortest Unsorted Continuous Subarray	 https://leetcode.com/problems/shortest-unsorted-continuous-subarray	 MEDIUM
582	 Kill Process	 https://leetcode.com/problems/kill-process	 MEDIUM
583	 Delete Operation for Two Strings	 https://leetcode.com/problems/delete-operation-for-two-strings	 MEDIUM
584	 Find Customer Referee	 https://leetcode.com/problems/find-customer-referee	 HARD
585	 Investments in 2016	 https://leetcode.com/problems/investments-in-2016	 MEDIUM
586	 Customer Placing the Largest Number of Orders	 https://leetcode.com/problems/customer-placing-the-largest-number-of-orders	 HARD
587	 Erect the Fence	 https://leetcode.com/problems/erect-the-fence	 EASY
588	 Design In-Memory File System	 https://leetcode.com/problems/design-in-memory-file-system	 EASY
589	 N-ary Tree Preorder Traversal	 https://leetcode.com/problems/n-ary-tree-preorder-traversal	 HARD
590	 N-ary Tree Postorder Traversal	 https://leetcode.com/problems/n-ary-tree-postorder-traversal	 HARD
591	 Tag Validator	 https://leetcode.com/problems/tag-validator	 EASY
592	 Fraction Addition and Subtraction	 https://leetcode.com/problems/fraction-addition-and-subtraction	 MEDIUM
593	 Valid Square	 https://leetcode.com/problems/valid-square	 MEDIUM
594	 Longest Harmonious Subsequence	 https://leetcode.com/problems/longest-harmonious-subsequence	 HARD
595	 Big Countries	 https://leetcode.com/problems/big-countries	 HARD
596	 Classes More Than 5 Students	 https://leetcode.com/problems/classes-more-than-5-students	 HARD
597	 Friend Requests I: Overall Acceptance Rate	 https://leetcode.com/problems/friend-requests-i-overall-acceptance-rate	 HARD
598	 Range Addition II	 https://leetcode.com/problems/range-addition-ii	 HARD
599	 Minimum Index Sum of Two Lists	 https://leetcode.com/problems/minimum-index-sum-of-two-lists	 HARD
600	 Non-negative Integers without Consecutive Ones	 https://leetcode.com/problems/non-negative-integers-without-consecutive-ones	 EASY
601	 Human Traffic of Stadium	 https://leetcode.com/problems/human-traffic-of-stadium	 EASY
602	 Friend Requests II: Who Has the Most Friends	 https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends	 MEDIUM
603	 Consecutive Available Seats	 https://leetcode.com/problems/consecutive-available-seats	 HARD
604	 Design Compressed String Iterator	 https://leetcode.com/problems/design-compressed-string-iterator	 HARD
605	 Can Place Flowers	 https://leetcode.com/problems/can-place-flowers	 HARD
606	 Construct String from Binary Tree	 https://leetcode.com/problems/construct-string-from-binary-tree	 HARD
607	 Sales Person	 https://leetcode.com/problems/sales-person	 HARD
608	 Tree Node	 https://leetcode.com/problems/tree-node	 MEDIUM
609	 Find Duplicate File in System	 https://leetcode.com/problems/find-duplicate-file-in-system	 MEDIUM
610	 Triangle Judgement	 https://leetcode.com/problems/triangle-judgement	 HARD
611	 Valid Triangle Number	 https://leetcode.com/problems/valid-triangle-number	 MEDIUM
612	 Shortest Distance in a Plane	 https://leetcode.com/problems/shortest-distance-in-a-plane	 MEDIUM
613	 Shortest Distance in a Line	 https://leetcode.com/problems/shortest-distance-in-a-line	 HARD
614	 Second Degree Follower	 https://leetcode.com/problems/second-degree-follower	 MEDIUM
615	 Average Salary: Departments VS Company	 https://leetcode.com/problems/average-salary-departments-vs-company	 EASY
616	 Add Bold Tag in String	 https://leetcode.com/problems/add-bold-tag-in-string	 MEDIUM
617	 Merge Two Binary Trees	 https://leetcode.com/problems/merge-two-binary-trees	 HARD
618	 Students Report By Geography	 https://leetcode.com/problems/students-report-by-geography	 EASY
619	 Biggest Single Number	 https://leetcode.com/problems/biggest-single-number	 HARD
620	 Not Boring Movies	 https://leetcode.com/problems/not-boring-movies	 HARD
621	 Task Scheduler	 https://leetcode.com/problems/task-scheduler	 MEDIUM
622	 Design Circular Queue	 https://leetcode.com/problems/design-circular-queue	 MEDIUM
623	 Add One Row to Tree	 https://leetcode.com/problems/add-one-row-to-tree	 MEDIUM
624	 Maximum Distance in Arrays	 https://leetcode.com/problems/maximum-distance-in-arrays	 MEDIUM
625	 Minimum Factorization	 https://leetcode.com/problems/minimum-factorization	 MEDIUM
626	 Exchange Seats	 https://leetcode.com/problems/exchange-seats	 MEDIUM
627	 Swap Salary	 https://leetcode.com/problems/swap-salary	 HARD
628	 Maximum Product of Three Numbers	 https://leetcode.com/problems/maximum-product-of-three-numbers	 HARD
629	 K Inverse Pairs Array	 https://leetcode.com/problems/k-inverse-pairs-array	 EASY
630	 Course Schedule III	 https://leetcode.com/problems/course-schedule-iii	 EASY
631	 Design Excel Sum Formula	 https://leetcode.com/problems/design-excel-sum-formula	 EASY
632	 Smallest Range Covering Elements from K Lists	 https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists	 EASY
633	 Sum of Square Numbers	 https://leetcode.com/problems/sum-of-square-numbers	 MEDIUM
634	 Find the Derangement of An Array	 https://leetcode.com/problems/find-the-derangement-of-an-array	 MEDIUM
635	 Design Log Storage System	 https://leetcode.com/problems/design-log-storage-system	 MEDIUM
636	 Exclusive Time of Functions	 https://leetcode.com/problems/exclusive-time-of-functions	 MEDIUM
637	 Average of Levels in Binary Tree	 https://leetcode.com/problems/average-of-levels-in-binary-tree	 HARD
638	 Shopping Offers	 https://leetcode.com/problems/shopping-offers	 MEDIUM
639	 Decode Ways II	 https://leetcode.com/problems/decode-ways-ii	 EASY
640	 Solve the Equation	 https://leetcode.com/problems/solve-the-equation	 MEDIUM
641	 Design Circular Deque	 https://leetcode.com/problems/design-circular-deque	 MEDIUM
